Date,Company,State,City,Level,Working Mode,Average_salary
2024-06-23,Tiktok,Washington,Seattle,Mid-level,On-Site,237500.0
2024-06-23,Uber,Washington,Seattle,Mid-level,On-Site,252000.0
2024-06-23,Starbucks,Washington,Seattle,Mid-level,On-Site,165650.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Manager,On-Site,159300.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Tiktok,Washington,Seattle,Mid-level,On-Site,187625.0
2024-06-23,Microsoft,Washington,Redmond,Mid-level,On-Site,201300.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Microsoft,Washington,Redmond,Mid-level,On-Site,145750.0
2024-06-23,Walmart,Washington,Bellevue,Senior,On-Site,162000.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Hive,Washington,Seattle,Manager,On-Site,215000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,127300.0
2024-06-23,Meta,Washington,Bellevue,Mid-level,On-Site,145000.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,159300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,State Of Washington Dept. Of Labor & Industries,Washington,Tumwater,Manager,On-Site,104724.0
2024-06-23,Tiktok,Washington,Seattle,Mid-level,On-Site,188300.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,159100.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc - A57,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,145800.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,159100.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Microsoft,Washington,Redmond,Senior,On-Site,165200.0
2024-06-23,Tiktok,Washington,Seattle,Senior,On-Site,260775.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Rokt,Washington,Seattle,Mid-level,On-Site,280000.0
2024-06-23,Jpmorgan Chase & Co,Washington,Seattle,Associate,On-Site,161625.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,125500.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,106400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179000.0
2024-06-23,Amazon.com Services Llc - A57,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Walmart,Washington,Bellevue,Manager,On-Site,141000.0
2024-06-23,Pitchbook Data,Washington,Seattle,Manager,On-Site,135000.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Bellevue,Mid-level,On-Site,136000.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,113600.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,240100.0
2024-06-23,Hive,Washington,Seattle,Senior,On-Site,205000.0
2024-06-23,Bytedance,Washington,Seattle,Mid-level,On-Site,269800.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,150400.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,133200.0
2024-06-23,"Amazon Development Center U.s., Inc. - B02",Washington,Seattle,Senior,On-Site,240100.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,127300.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,164800.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,The Bill & Melinda Gates Foundation,Washington,Seattle,Senior,On-Site,189000.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Meta,Washington,Seattle,Manager,On-Site,243500.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,159100.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Apple,Washington,Seattle,Senior,On-Site,273300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc - A57,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,129300.0
2024-06-23,Google,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Bellevue,Manager,On-Site,147100.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,129300.0
2024-06-23,Regeneron Pharmaceuticals Inc.,Washington,Seattle,Mid-level,On-Site,163500.0
2024-06-23,Amazon.com Services Llc - A57,Washington,Seattle,Mid-level,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,129300.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Tiktok,Washington,Seattle,Mid-level,On-Site,187625.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,134500.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,240100.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,128600.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,106400.0
2024-06-23,Tiktok,Washington,Seattle,Mid-level,On-Site,143575.0
2024-06-23,State Of Washington Liquor And Cannabis Board,Washington,Olympia,Senior,On-Site,102510.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Bytedance,Washington,Seattle,Graduate,On-Site,187625.0
2024-06-23,Qualcomm,Washington,Seattle,Mid-level,On-Site,270000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Manager,On-Site,148000.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,143300.0
2024-06-23,Microsoft,Washington,Redmond,Senior,On-Site,165200.0
2024-06-23,"Amazon Data Services, Inc.",Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Apple,Washington,Seattle,Senior,On-Site,223300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,133200.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,150400.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,Jpmorgan Chase & Co,Washington,Seattle,Mid-level,On-Site,239875.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,159100.0
2024-06-23,Recruiting From Scratch,Washington,Queen Anne,Lead,On-Site,160000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,134500.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,237350.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Microsoft,Washington,Redmond,Manager,On-Site,195200.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,117300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Microsoft,Washington,Redmond,Mid-level,On-Site,202300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Google,Washington,Kirkland,Senior,On-Site,161000.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Microsoft,Washington,Redmond,Senior,On-Site,173200.0
2024-06-23,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,151300.0
2024-06-23,Meta,Washington,Seattle,Manager,On-Site,204500.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Senior,On-Site,138200.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,"Amazon Data Services, Inc. - A19",Washington,Seattle,Mid-level,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,151300.0
2024-06-23,Walmart,Washington,Bellevue,Mid-level,On-Site,195000.0
2024-06-23,Microsoft,Washington,Redmond,Mid-level,On-Site,195200.0
2024-06-23,Meta,Washington,Bellevue,Mid-level,Remote,214004.0
2024-06-23,Amazon.com Services Llc - A57,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179000.0
2024-06-23,"Amazon Web Services, Inc. - A97",Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Microsoft,Washington,Redmond,Manager,On-Site,195200.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,159100.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,123700.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,128800.0
2024-06-23,Meta,Washington,Bellevue,Mid-level,On-Site,145000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,136000.0
2024-06-23,Zoox,Washington,Seattle,Mid-level,On-Site,178000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Bellevue,Mid-level,On-Site,151300.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Senior,On-Site,136000.0
2024-06-23,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Meta,Washington,Seattle,Manager,On-Site,243500.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Zoox,Washington,Seattle,Senior,On-Site,237500.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Senior,On-Site,143300.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,150400.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Lead,On-Site,124500.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Bellevue,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,151300.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Tiktok,Washington,Seattle,Senior,On-Site,260775.0
2024-06-23,Starbucks,Washington,Seattle,Lead,hybrid,194200.0
2024-06-23,Walmart,Washington,Bellevue,Senior,On-Site,240000.0
2024-06-23,Walmart,Washington,Bellevue,Mid-level,On-Site,198000.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,136000.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,"Amazon Data Services, Inc.",Washington,Seattle,Mid-level,On-Site,128600.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,143300.0
2024-06-23,Ibm,Washington,Bellevue,Mid-level,On-Site,192000.0
2024-06-23,"Amazon Web Services, Inc.",Washington,Seattle,Manager,On-Site,124500.0
2024-06-23,Ibm,Washington,Bellevue,Mid-level,On-Site,212000.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,136000.0
2024-06-23,Apple,Washington,Seattle,Manager,On-Site,210300.0
2024-06-23,Zs Associates,Washington,Bellevue,Mid-level,On-Site,123000.0
2024-06-23,Microsoft,Washington,Redmond,Senior,On-Site,173200.0
2024-06-23,Apple,Washington,Seattle,Mid-level,On-Site,223300.0
2024-06-23,Samsara,Washington,Seattle,Mid-level,On-Site,207107.5
2024-06-23,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,151300.0
2024-06-23,Bytedance,Washington,Seattle,Mid-level,On-Site,187625.0
2024-06-23,Tiktok,Washington,Seattle,Senior,On-Site,260775.0
2024-06-23,"Amazon Development Center U.s., Inc.",Washington,Seattle,Senior,On-Site,143300.0
2024-06-23,Recruiting From Scratch,Washington,Seattle,Senior,On-Site,165000.0
2024-06-23,"Church Mutual Insurance, S.i.",Wisconsin,Merrill,Senior,On-Site,103500.0
2024-06-23,University Of Wisconsin–madison,Wisconsin,Madison,Mid-level,On-Site,48814.0
2024-06-23,Northwestern Mutual,Wisconsin,Milwaukee,Lead,On-Site,121030.0
2024-06-23,Northwestern Mutual,Wisconsin,Milwaukee,Lead,On-Site,121030.0
2024-06-23,Collins Aerospace,Wisconsin,Wisconsin,Mid-level,remote,148000.0
2024-06-23,Northwestern Mutual,Wisconsin,Milwaukee,Senior,On-Site,100030.0
2024-06-23,Northwestern Mutual,Wisconsin,Milwaukee,Mid-level,On-Site,146440.0
2024-06-23,Recruiting From Scratch,Wisconsin,Madison,Lead,On-Site,160000.0
2024-06-23,Recruiting From Scratch,Wisconsin,Madison,Senior,On-Site,165000.0
2024-06-24,Dw Simpson,Arizona,Phoenix,Manager,Remote,100000.0
2024-06-24,360insights,Arkansas,Bentonville,Senior,On-Site,87000.0
2024-06-24,Walmart,Arkansas,Bentonville,Mid-level,On-Site,135000.0
2024-06-24,Walmart,Arkansas,Bentonville,Senior,On-Site,135000.0
2024-06-24,Paypal,California,San Jose,Mid-level,On-Site,165600.0
2024-06-24,Google,California,Sunnyvale,Manager,On-Site,189000.0
2024-06-24,Nuro,California,Mountain View,Senior,On-Site,252700.0
2024-06-24,Kaiser Permanente,California,Oakland,Mid-level,On-Site,126170.0
2024-06-24,Snapchat,California,Los Angeles,Mid-level,On-Site,259500.0
2024-06-24,Paypal,California,San Jose,Senior,On-Site,165600.0
2024-06-24,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,136000.0
2024-06-24,"Amazon Web Services, Inc.",California,Santa Clara,Mid-level,On-Site,105100.0
2024-06-24,Amazon.com Services Llc,California,Santa Clara,Mid-level,On-Site,118200.0
2024-06-24,Paypal,California,California,Manager,On-Site,110375.0
2024-06-24,Plaid,California,San Francisco,Mid-level,On-Site,239760.0
2024-06-24,Palo Alto Networks,California,Santa Clara,Mid-level,On-Site,222500.0
2024-06-24,Tiktok,California,San Jose,Mid-level,On-Site,274500.0
2024-06-24,Samsung Research America,California,Mountain View,Senior,On-Site,235425.0
2024-06-24,Gmic Ai Inc.,California,Anaheim,Mid-level,On-Site,55000.0
2024-06-24,Meta,California,Burlingame,Mid-level,On-Site,337500.0
2024-06-24,Annapurna Labs (u.s.) Inc.,California,Cupertino,Manager,On-Site,151300.0
2024-06-24,Klarity,California,San Francisco,Mid-level,On-Site,240500.0
2024-06-24,Paramount,California,San Francisco,Mid-level,On-Site,209100.0
2024-06-24,Bytedance,California,San Jose,Graduate,On-Site,197500.0
2024-06-24,Apple,California,Cupertino,Senior,On-Site,250000.0
2024-06-24,Amazon.com Services Llc,California,Santa Clara,Mid-level,On-Site,151300.0
2024-06-24,Intel,California,San Diego,Mid-level,On-Site,154955.0
2024-06-24,D-matrix,California,Santa Clara,Mid-level,On-Site,240000.0
2024-06-24,Intel,California,Folsom,Manager,On-Site,223610.0
2024-06-24,Stackedsp Inc,California,Mountain View,Senior,On-Site,160000.0
2024-06-24,Samsung Semiconductor,California,San Jose,Mid-level,On-Site,195000.0
2024-06-24,Apple,California,Sunnyvale,Mid-level,On-Site,213600.0
2024-06-24,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-06-24,"Amazon Data Services, Inc.",California,Cupertino,Mid-level,On-Site,136100.0
2024-06-24,Bytedance,California,San Jose,Mid-level,On-Site,284000.0
2024-06-24,D-matrix,California,Santa Clara,Mid-level,On-Site,120000.0
2024-06-24,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-24,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-24,Tiktok,California,San Jose,Senior,On-Site,274500.0
2024-06-24,Tiktok,California,San Jose,Mid-level,On-Site,250000.0
2024-06-24,Apple,California,Cupertino,Lead,On-Site,281950.0
2024-06-24,Walmart,California,Sunnyvale,Mid-level,On-Site,253500.0
2024-06-24,Openai,California,San Francisco,Mid-level,On-Site,367500.0
2024-06-24,Credit Karma,California,Oakland,Mid-level,On-Site,349733.0
2024-06-24,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-24,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-06-24,Intellipro Group Inc,California,San Jose,Lead,On-Site,310000.0
2024-06-24,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,129800.0
2024-06-24,Smartnews,California,Palo Alto,Senior,On-Site,228000.0
2024-06-24,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,151300.0
2024-06-24,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,151300.0
2024-06-24,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-06-24,Startuptap,California,Irvine,Senior,On-Site,192458.5
2024-06-24,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,151300.0
2024-06-24,Amazon.com Services Llc,California,Santa Barbara,Associate,On-Site,51400.0
2024-06-24,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-06-24,Walmart,California,Sunnyvale,Senior,On-Site,175500.0
2024-06-24,Samsung Semiconductor,California,San Jose,Senior,On-Site,230000.0
2024-06-24,Zoox,California,Foster City,Mid-level,On-Site,187500.0
2024-06-24,Samsung Semiconductor,California,San Jose,Mid-level,On-Site,195000.0
2024-06-24,Amazon.com Services Llc,California,Sunnyvale,Senior,On-Site,150400.0
2024-06-24,Amazon.com Services Llc,California,Santa Barbara,Associate,On-Site,51400.0
2024-06-24,Walmart,California,San Bruno,Senior,On-Site,214500.0
2024-06-24,Apple,California,Cupertino,Mid-level,On-Site,162203.0
2024-06-24,Bytedance,California,San Jose,Mid-level,On-Site,183000.0
